Word,Specificity Score
économ,0.452085150180349
entrepris,0.21944398350552316
part,0.14417896281291609
pay,0.12913859763672761
pouvoir,0.12694784416568614
emploi,0.1223978177258308
développ,0.1164996353037961
travail,0.11407716752331756
anné,0.10956927095790533
march,0.10944288133457601
social,0.10852655656543848
polit,0.10785247857434881
product,0.10157512728232615
import,0.090884671642388268
societ,0.087156177754173475
servic,0.083511943614844888
franc,0.081626631733515934
plus,0.080699774495767623
secteur,0.080436462780498222
grand,0.079751852320797761
cour,0.079499073074139143
national,0.077982397594187361
commerc,0.077139800105325257
taux,0.076844890984223521
capital,0.075833773997589005
permettr,0.07555992981370882
monnai,0.073895799773206178
financi,0.07357982571488289
utilis,0.073516630903218222
industr,0.072094747640763429
activ,0.072031552829098774
prix,0.071694513833553936
commun,0.071431202118284534
fond,0.070578072160811647
don,0.069893461701111201
qu,0.067291941954249465
international,0.067218214673974028
voir,0.066796915929542983
général,0.065785798942908452
tau,0.064858941705160142
plac,0.063647707814920879
représent,0.063479188317148466
impôt,0.062457538861903167
compt,0.062046772586082891
cré,0.060698616603903528
mettr,0.060603824386406546
gouvern,0.059571642462550471
public,0.058360408572311201
system,0.058202421543149557
organis,0.057212369493736592
consomm,0.056833200623748643
loi,0.05671734346903011
produit,0.05586421351155723
moyen,0.055011083554084357
augment,0.053620797697461892
revenu,0.052736070334156684
fin,0.052546485899162713
recherch,0.052272641715282529
chômag,0.052083057280288558
associ,0.051387914351977322
term,0.051282589665869564
niveau,0.051029810419210932
fiscal,0.050408394771175133
form,0.050397862302564357
référent,0.050282005147845817
rapport,0.050260940210624265
industriel,0.049302485567043627
exempl,0.04922875828676819
inform,0.049165563475103535
million,0.049060238788995771
projet,0.047912199710421162
group,0.047406641217103904
mondial,0.046732563226014219
dir,0.046521913853798696
fonction,0.046490316447966369
financ,0.046216472264086185
européen,0.04530014749494865
croissanc,0.045258017620505547
différent,0.044931511093571484
banqu,0.044857783813296047
gestion,0.044078381136098604
effet,0.043804536952218427
cas,0.04356229017417057
action,0.043509627831116691
publiqu,0.043362173270565824
théor,0.043235783647236507
prendr,0.043046199212242536
écol,0.04251957578170372
nombr,0.042129874443105002
model,0.041856030259224818
étud,0.041792835447560163
deven,0.041782302978949387
administr,0.04170857569867395
principal,0.041445263983404541
dur,0.041224082142578243
demand,0.040760653523704088
intérêt,0.040750121055093312
milliard,0.04053947168287779
création,0.040392017122326922
coût,0.040223497624554502
commercial,0.040076043064003634
constitu,0.040002315783728197
élev,0.039928588503452767
région,0.039749536537069571
port,0.039612614445129479
rest,0.039602081976518703
échang,0.039602081976518703
mond,0.038612029927105732
présent,0.038475107835165639
réseau,0.038138068839620801
lign,0.037990614279069933
assur,0.037916886998794502
établ,0.037864224655740616
export,0.037853692187129841
concurrent,0.037643042814914318
particuli,0.03721121160187249
vill,0.0368531076691061
œuvr,0.036758315451609111
monétair,0.036652990765501353
local,0.036589795953836692
analys,0.036452873861896599
membr,0.03632648423856729
popul,0.035863055619693135
nombreux,0.035852523151082352
relat,0.035768263402196146
regl,0.03575773093358537
périod,0.035747198464974594
dollar,0.035726133527753043
pai,0.035705068590531491
appliqu,0.035504951686926738
président,0.035441756875262083
direct,0.035336432189154318
appel,0.035157380222771123
priv,0.035136315285549571
domain,0.035094185411106468
mesur,0.034873003570280163
cadr,0.034841406164447836
bours,0.034809808758615508
univers,0.034736081478340071
ainsi,0.034704484072507744
réalis,0.034272652859465916
charg,0.03426212039085514
format,0.034219990516412037
pass,0.033956678801142628
américain,0.033830289177813312
propos,0.033777626834759433
particip,0.033724964491705554
and,0.03345112030782537
nécessair,0.033345795621717605
articl,0.033314198215885278
centr,0.033261535872831399
temp,0.033251003404220623
conseil,0.032871834534232675
bas,0.03280863972256802
accord,0.032692782567849479
collect,0.032566392944520163
concern,0.032440003321190854
sit,0.032408405915358519
produir,0.032187224074532221
trait,0.032008172108149026
etc,0.031976574702316699
janvi,0.031839652610376606
chang,0.031607938300939525
oper,0.03159740583232875
object,0.031576340895107198
sur,0.031471016208999433
aid,0.031397288928724003
salari,0.031386756460113227
cris,0.031323561648448565
contribu,0.031176107087897701
total,0.031133977213454594
ressourc,0.03078640574929898
extern,0.03058628884569423
droit,0.030407236879311034
affair,0.030354574536257152
strateg,0.030354574536257152
titr,0.030091262820987747
limit,0.030059665415155416
professionnel,0.030007003072101537
énerg,0.029943808260436879
technolog,0.029870080980161445
plan,0.029638366670724368
habit,0.029585704327670485
piec,0.029364522486844187
programm,0.029290795206568753
aller,0.029174938051850213
exploit,0.029069613365742451
ancien,0.029016951022688569
contrôl,0.028943223742413135
connaîtr,0.028448197717706653
étrang,0.028374470437431219
situat,0.02831127562576656
mis,0.027889976881335512
lieu,0.02766879504050921
transport,0.027637197634676879
baiss,0.027595067760233776
risqu,0.027342288513575147
euros,0.027310691107742816
foi,0.027226431358856606
évolu,0.027215898890245831
livr,0.027110574204138069
actif,0.02710004173552729
salair,0.026963119643587202
pratiqu,0.026784067677204003
décembr,0.026668210522485466
suit,0.026531288430545374
invest,0.026436496213048388
innov,0.026362768932772954
li,0.026183716966389759
bien,0.026057327343060443
supérieur,0.026046794874449667
raison,0.025983600062785009
jour,0.025973067594174233
juin,0.025751885753347931
trouv,0.02573082081612638
exist,0.025699223410294049
displaystyl,0.025636028598629394
techniqu,0.025572833786964736
étudi,0.02556230131835396
agricol,0.02556230131835396
vi,0.025414846757803092
mar,0.025351651946138434
integr,0.025193664916976791
suivr,0.025067275293647474
post,0.025067275293647474
derni,0.025004080481982816
