Word,Specificity Score
économie,0.24916462360987848
entreprise,0.23714287440067267
économique,0.22042339550048484
pays,0.16993204882182034
pouvoir,0.14861348022416199
travail,0.13354622121529067
politique,0.13019246143590196
marché,0.12633317168976718
emploi,0.11321405255274665
société,0.10553246305804384
production,0.1034733531934927
service,0.10098269335732903
commerce,0.098109803546308549
développement,0.097259033602272449
plus,0.094472453785574478
social,0.092931203886958344
secteur,0.092499653915345828
français,0.091168014002941486
taux,0.089959674082426444
permettre,0.08845541418137709
monnaie,0.088307454191109941
industrie,0.086840184287627381
national,0.084423504446597283
prix,0.083930304479040124
activité,0.082869924548792231
année,0.079466844772647802
grand,0.078862674812390288
système,0.077703654888630957
voir,0.077518704900797014
tau,0.075928135005425168
que,0.074053975128707955
international,0.073400485171694702
impôt,0.072500395230902889
mettre,0.072081175258479305
créer,0.069972745397172423
financier,0.069898765402038848
années,0.068542465491256657
croissance,0.068036935524510567
général,0.067247815576419109
capital,0.06632306563724942
produit,0.065312005703757239
loi,0.063203575842450371
chômage,0.061896595928423892
revenu,0.061674655943023168
gouvernement,0.060047096050084535
terme,0.05981282606549488
niveau,0.059689526073605594
recherche,0.057741386201754799
exemple,0.057556436213920863
partie,0.057556436213920863
banque,0.057137216241497278
utiliser,0.056705666269884755
représenter,0.055953536319360085
million,0.055497326349369706
public,0.055472666350991851
fin,0.054362966423988239
part,0.054227336432910014
projet,0.053820446459675354
rapport,0.053795786461297498
important,0.053610836473463562
information,0.053203946500228902
mondial,0.052846376523749961
théorie,0.05274773653023853
population,0.052723076531860667
cas,0.052143566569981002
gestion,0.051822986591068848
dire,0.051206486631622396
effet,0.051009206644599528
nombre,0.05087357665352131
groupe,0.050491346678664513
prendre,0.050392706685153076
européen,0.049985816711918415
moyen,0.049800866724084486
industriel,0.049504946743550188
action,0.049455626746794469
devenir,0.048913106782481591
école,0.048888446784103735
crise,0.047815736854666904
principal,0.047667776864399755
modèle,0.047470496877376887
création,0.047322536887109738
monde,0.047014286907386516
région,0.046521086939829349
publique,0.046447106944695775
milliard,0.046151186964161484
organisation,0.045571677002281812
compte,0.045399057013636807
intérêt,0.045140127030669296
réseau,0.044548287069600699
étude,0.044387997080144626
fonction,0.044252367089066408
coût,0.044116737097988183
temps,0.043660527127997811
particulier,0.043549557135297449
cours,0.043364607147463513
différent,0.043315287150707794
site,0.042859077180717423
formation,0.042748107188017061
partir,0.042526167202616337
donner,0.04218092722532632
membre,0.042131607228570608
monétaire,0.042032967235059171
nombreux,0.041971317239114528
dollar,0.041749377253713804
concurrence,0.04152743726831308
domaine,0.040997247303189134
bourse,0.040812297315355198
salaire,0.04067666732427698
ville,0.040664337325088049
ainsi,0.040627347327521261
université,0.040602687329143405
fiscal,0.040602687329143405
place,0.040454727338876256
période,0.040405407342120538
cadre,0.040331427346986963
développer,0.039949197372130159
article,0.039899877375374447
économiques,0.039233724567846552
and,0.039160077424038701
nécessaire,0.039036777432149408
références,0.038888817441882266
consommation,0.038839497445126547
centre,0.038753187450804041
local,0.038284647481624738
échange,0.038259987483246882
association,0.037951737503523653
produire,0.037680477521367217
américain,0.037680477521367217
forme,0.037680477521367217
janvier,0.037458537535966493
etc,0.037433877537588631
économiste,0.037261257548943626
constituer,0.037187277553810051
sur,0.036842037576520041
président,0.036755727582197535
payer,0.036706407585441816
demande,0.036435147603285381
commercial,0.03642281760409645
rester,0.036361167608151806
objectif,0.036028257630050721
passer,0.035991267632483934
titre,0.035806317644649997
ressource,0.035744667648705354
proposer,0.035596707658438205
mesure,0.03552272766330463
fonds,0.035473407666548912
droit,0.035411757670604269
finance,0.03536243767384855
augmenter,0.034795257711157816
énergie,0.034745937714402098
plan,0.034622637722512804
commune,0.03454865772737923
pièce,0.034339047741167437
aller,0.034215747749278151
technique,0.033673227784965266
connaître,0.033303327809297401
situation,0.03314303781984132
ancien,0.033069057824707745
étranger,0.032945757832818452
lieu,0.032304597874994144
fond,0.032255277878238425
vie,0.03208265788959342
analyse,0.031996347895270914
euros,0.031971687896893058
total,0.031688097915547692
ligne,0.031564797923658398
œuvre,0.031515477926902687
décembre,0.031219557946368385
salarié,0.031009947960156593
programme,0.030849657970700516
donnée,0.030738687978000154
concerner,0.03061538798611086
bien,0.030504417993410499
placer,0.030479757995032643
mise,0.030368788002332281
actif,0.030356458003143353
base,0.030331798004765494
professionnel,0.030257818009631919
transport,0.030196168013687272
juin,0.030146848016931557
displaystyle,0.030011218025853336
livre,0.030011218025853336
réaliser,0.029924908031530834
the,0.029900248033152978
administration,0.029727628044507969
cour,0.029616658051807607
supérieur,0.029591998053429748
être,0.029518018058296177
lier,0.029468698061540458
suite,0.02945636806235153
suivre,0.029345398069651168
dette,0.029000158092361155
atteindre,0.028704238111826857
assurer,0.028679578113448997
principe,0.02864258811588221
contrat,0.028358998134536843
offre,0.028161718147513979
exportation,0.02801375815724683
foi,0.027989098158868971
mars,0.027964438160491115
question,0.027902788164546468
jour,0.027582208185634314
problème,0.027569878186445382
rôle,0.027557548187256455
territoire,0.02748356819212288
condition,0.027273958205911084
liste,0.0272369682083443
aide,0.027175318212399654
libre,0.027113668216455007
raison,0.027101338217266079
risque,0.027089008218077151
conseil,0.02707667821888822
inflation,0.027015028222943577
auteur,0.026965708226187858
science,0.026965708226187858
compter,0.02695337822699893
juillet,0.026867068232676428
zone,0.026768428239164994
guerre,0.026743768240787138
accord,0.026731438241598206
mai,0.026398528263497121
sud,0.02632454826836355
profit,0.026176588278096401
réduire,0.026127268281340682
hui,0.026003968289451392
histoire,0.025942318293506746
