word	C	count	sigma_nor
forestiers-sapeur	2.45608331106	4	1.3659425434
rémois	2.45487216425	4	1.36561415299
aérotrain	2.45368873914	5	1.39704330643
ferry	2.45308470224	23	1.36882343504
sdrived	2.45154278461	4	1.36471142484
fin-d	2.44959548365	83	1.23550094496
disponibil	2.44836386058	62	1.26441014564
safar	2.44819411122	12	1.41746095094
louag	2.44818841277	21	1.3766047104
star	2.44772213036	40	1.31046079409
contigu	2.44761293039	7	1.42105601614
décroiss	2.44505022875	10	1.42307643777
croîtr	2.44503581489	98	1.21939018379
cambus	2.44399875654	5	1.39448803595
fortifi	2.4435625526	9	1.42419610066
bétonni	2.44294296518	4	1.3623796694
petit-fil	2.44282552959	38	1.31523070721
myopath	2.44020230084	4	1.36163656554
helvet	2.43969348195	6	1.41041270619
première-fois	2.43709988101	506	1.10401179675
escali	2.43703329818	23	1.36600113268
homosexuel	2.43691644597	5	1.39262041454
boursi	2.43597504944	25	1.35766368185
gradin	2.43487143893	9	1.42215383513
peur	2.43461389656	60	1.26613717788
nickel	2.43422517456	24	1.36138316973
roch	2.43364949064	15	1.40139497192
terreur	2.43181285655	5	1.39127458639
surs	2.43029193215	11	1.41704418473
certain	2.43011327404	195	1.16142373488
communal	2.42900000995	17	1.39120934909
poor	2.42885197445	4	1.35855903752
astérisqu	2.42762164802	7	1.41608553449
secondair	2.4272581611	126	1.19557287001
usinag	2.42645762219	13	1.40874425551
assavoir	2.42613813615	24	1.35998324095
banc	2.4250161583	71	1.24810607544
marchand	2.42350199796	33	1.32724272747
tungsten	2.4233828938	10	1.41811884003
industrialis	2.42129169725	88	1.22705283539
insonoris	2.4180844985	56	1.27119988181
continent	2.41804442535	141	1.18547933184
catadioptr	2.41778155121	20	1.37545577273
féri	2.41547766027	17	1.38856754914
matic	2.41524177638	18	1.38395603852
matérial	2.41360207532	246	1.14421589541
enrai	2.41336651276	22	1.36600959981
levag	2.4129929889	10	1.41574157633
ivoir	2.41285115816	4	1.35422057545
liban	2.41263600931	7	1.41235961832
silenci	2.41112886512	74	1.24252783335
reichswehr	2.41101423462	4	1.35372251191
feeling	2.41091867735	8	1.41579222871
académicien	2.41083908252	4	1.35367502116
filtr	2.40945883093	138	1.18652902753
aisanc	2.40914115759	12	1.4089611375
indéform	2.4088245412	9	1.41603325225
anti-pollu	2.40848576105	55	1.27185890053
roulag	2.4068274164	46	1.29008759289
magnésium	2.40568821701	40	1.30450108648
vajr	2.40516734289	4	1.35213718541
tass	2.40480631177	11	1.41135995719
premi	2.40422876559	21	1.36861812785
formateur	2.40251900848	14	1.39945590927
vidang	2.40204894914	30	1.33371914985
siège-social	2.40081434019	94	1.21892513325
bern	2.40023531131	6	1.40030920054
aviron	2.39934720885	7	1.40905559122
narrat	2.39757612876	8	1.41256877444
repli	2.39737837445	38	1.30865049665
solex	2.39712096424	30	1.33293523002
rétent	2.39708533354	6	1.39950262949
finess	2.39675544813	30	1.33287708549
matern	2.39596961861	7	1.40821581266
lenteur	2.39493090595	12	1.40586829877
décalcoman	2.39484653539	8	1.41190932625
viv	2.39357907101	35	1.31660397671
poussier	2.39168467567	4	1.3484814944
sour	2.3914606212	10	1.4108148598
diver	2.39143490893	561	1.09712679743
oncle	2.39058183834	27	1.34241784097
créateur	2.38837740229	88	1.22373724177
élargisseur	2.38698994083	18	1.37854131315
pistolet	2.38685794133	51	1.27684485004
bi-plac	2.38545082978	11	1.40704297522
mobili	2.38457510217	37	1.30954385566
gun	2.38436662911	4	1.34649727891
freeway	2.38398214625	6	1.39614747833
saoudit	2.38328157468	20	1.36907905959
rond	2.38314235912	14	1.39542772802
imbrûl	2.38235413354	9	1.40981315167
prec	2.38172706294	189	1.16029430755
souven	2.38150094485	63	1.25495685682
commémor	2.38125037454	28	1.33728967052
décapit	2.38109020427	6	1.39540697892
appendic	2.38052477749	31	1.32699512268
herausgegeben	2.37983925359	4	1.3452697261
tunisois	2.37935966654	7	1.40408603947
cavern	2.37842868111	7	1.40385456627
aspir	2.3777140411	95	1.21571442596
targ	2.37724755317	9	1.40861319117
dangeros	2.37694123688	18	1.37661538617
enflamm	2.37547015487	18	1.37633343971
seigneur	2.37479326926	13	1.39775994092
réédit	2.37409233981	28	1.33612029564
saxon	2.37403411246	9	1.40785808665
retent	2.3738509477	10	1.40678567588
marg	2.37366680228	72	1.24106836406
trois-port	2.37309441681	29	1.33248872719
rabaiss	2.3718953188	37	1.30768798339
quelqu’	2.37169291097	5	1.37542081987
monodisqu	2.37156313335	15	1.38876301824
pionni	2.37016167144	95	1.21497961899
irrig	2.36997040871	5	1.3749665921
amplitud	2.36841473647	26	1.34239592609
cigaretti	2.36835788168	8	1.4055098769
retourn	2.36824494798	131	1.18734845323
hiss	2.36788472548	30	1.32828447156
anaérob	2.36774099636	5	1.37437869099
charm	2.36468230548	22	1.35731057125
pièces-détach	2.36273152829	92	1.21713134491
ventil	2.36092737075	180	1.16233546785
auxiliair	2.35991511084	32	1.32058667832
inhum	2.3595777215	19	1.36896359161
bi-turbo	2.35943647879	34	1.31442039056
lodg	2.35873355909	4	1.33954712711
from	2.35855130251	14	1.39031553182
édific	2.35845047814	17	1.37742640799
milan	2.35739798303	21	1.36010991782
réguli	2.35698311565	168	1.16711149211
soleil	2.35636179205	72	1.23916107324
accroch	2.35349129562	47	1.28078175698
inclin	2.35218965403	175	1.16375070478
supervis	2.35165831067	54	1.26663494085
encastr	2.35066662729	34	1.3130924163
vex	2.35044597206	6	1.38756033605
promoteur	2.34946055622	31	1.32211637311
tomb	2.34905065168	201	1.15367172387
intend	2.34844747686	8	1.40069968047
position-central	2.34799001453	56	1.26257561436
jeud	2.34425691021	52	1.26945564705
visibil	2.34319331091	124	1.18969441045
interpont	2.34293509517	4	1.33526353087
gondol	2.34217479035	8	1.399184249
véloru	2.34157156108	6	1.38528798891
cubiqu	2.33978913816	44	1.28557788221
rizi	2.33961311607	4	1.3343628093
doyen	2.33835389477	14	1.3861167244
luxuri	2.33813310476	4	1.33396151897
mor	2.33806330462	9	1.39940555182
polair	2.33726442636	5	1.3663419501
imprudent	2.33335043304	6	1.38318291885
contingent	2.33312038096	14	1.38502873742
poisson	2.33303869425	9	1.39822485289
sport-prototyp	2.33277477856	14	1.38495689068
entretois	2.33254074503	11	1.39524208687
sociolog	2.33191381802	17	1.37224206141
overdr	2.32965232727	23	1.34712044373
rail-rout	2.32855643354	8	1.39589416164
comptabl	2.32768743149	20	1.3588034612
vaincr	2.3270467363	25	1.3390904098
propulsée-par	2.32650075203	83	1.22276943642
kabyl	2.32634360389	4	1.33076491315
intercool	2.32628009008	26	1.33531627711
poil	2.3251748657	5	1.36315390543
crin	2.32338502602	4	1.32996272421
optimis	2.32260402857	237	1.1409276923
cors	2.32206040356	26	1.33460726679
surpris	2.32170532767	57	1.25761989419
cabrio	2.3204643013	16	1.37421302941
hôt	2.31966764	18	1.36563837203
authent	2.31927960988	51	1.26818992022
surmultipli	2.31651059439	16	1.37342509007
volont	2.31638625322	153	1.17100517074
boulevard	2.31564594514	68	1.24002207674
paus	2.31426532838	27	1.32977634987
buffet	2.31398168637	9	1.39374677657
plus	2.31392316308	401	1.1100362117
conven	2.31371944369	136	1.17982711504
devenu	2.31234502633	158	1.16828810602
premier-temp	2.31217123871	130	1.18325015915
dinosaur	2.31078288242	5	1.35935870668
baquet	2.30978332193	48	1.27291663376
carabini	2.3088238314	4	1.32601460122
cognit	2.30876507589	6	1.37688768796
confer	2.3082064216	68	1.23918111111
réprim	2.30752529295	8	1.39081320431
hach	2.30689454624	13	1.38332405057
éloign	2.3049822147	89	1.21433928416
nord-ouest	2.30455678338	38	1.29521102805
éton	2.30434792127	69	1.23738139305
mouton	2.30167948526	17	1.36633531736
verg	2.30094124726	4	1.32387731699
rayon	2.30032541415	122	1.18730850258
hélio	2.29949303795	5	1.35638154899
actual	2.29845663701	52	1.26363829131
natal	2.29659402499	31	1.31381349103
communic	2.29658076486	6	1.37376782068
cuv	2.29642622525	15	1.3734758282
sūtras	2.29589251255	5	1.35543208224
impregn	2.2944181415	8	1.38764662013
pédestr	2.29372409031	6	1.37303635171
patriarch	2.29097684953	6	1.37233290392
mémoir	2.2900993898	118	1.18910186623
fluenc	2.28971703002	25	1.33272535401
réquisition	2.28952908189	49	1.26825358445
solitud	2.28865546631	4	1.32054614977
ouvert	2.28815500887	165	1.16327092351
citron	2.28807835999	8	1.38611497903
valideur	2.28582976392	4	1.31977998869
grenad	2.28572147462	21	1.34708773979
vocabulair	2.28437874955	40	1.28730142794
réservé-al	2.28196897744	86	1.21503167767
ascenseur	2.27976949599	27	1.32406226837
pellicul	2.27971362146	8	1.38409412432
horizon	2.27780409351	85	1.21563420485
project	2.27758443065	55	1.25562754969
bi-zon	2.27596125694	15	1.36931207076
crash-test	2.27544824448	39	1.2884851004
underground	2.27504383793	12	1.37977506851
requin	2.27477134121	18	1.35703358146
seul	2.27412231905	790	1.07831356438
viscocoupleur	2.27181469529	5	1.34908270702
érupt	2.2718055288	6	1.36742397013
enduro	2.27179349031	7	1.3773415968
tapis	2.27109829678	45	1.27404737703
pérennis	2.27052210586	6	1.36709534185
poussoir	2.26944776657	27	1.32235251971
vrai	2.26804107728	126	1.18196943082
télécharg	2.2675973212	5	1.34797057587
semi-métall	2.26688863931	6	1.36616497054
pèlerin	2.26685037822	13	1.37481029371
garde-bou	2.26608382378	16	1.36337547391
multimarqu	2.26607160516	5	1.34756824108
grand-public	2.26566707287	129	1.17993296577
déséquilibr	2.2655360821	16	1.36326631377
cohabit	2.26499225152	51	1.26123719933
empreint	2.26408992455	53	1.25746330264
tombereau	2.26281792524	23	1.33536901752
scléros	2.26187764344	6	1.36488187443
fan	2.26154724276	40	1.2840643012
acaci	2.26143467263	4	1.3131655025
sidérurg	2.259531869	18	1.35411279577
effil	2.25930226005	23	1.33475086162
métrag	2.259015987	9	1.38083076171
compagnon	2.25834010394	25	1.3273753016
dépositair	2.25696081817	9	1.3803478316
suspen	2.25537487608	8	1.37821407582
hérisson	2.25507338472	5	1.34466798531
pseudonym	2.25467260141	9	1.37981013914
détenteur	2.2545817585	45	1.27181722399
innombr	2.25220207516	16	1.36060896232
remari	2.25211290773	6	1.3623815542
difficil	2.25147096092	367	1.11149286565
marathon	2.25139032947	21	1.34085046214
exécutoir	2.25120536021	4	1.31039192626
fioul	2.25113079222	8	1.3771887387
gangst	2.24981662048	13	1.37118876082
balad	2.2497334938	20	1.34439504853
amant	2.24961677417	10	1.37836025769
simil	2.24947345193	18	1.35218500719
jeux-vidéo	2.24876263716	54	1.25377515279
sédentair	2.2484494375	4	1.30964468524
valv	2.24826481681	11	1.37644546569
renard	2.24822966853	8	1.37648785015
figur	2.24771067819	265	1.12940606626
silic	2.24473437635	4	1.30863738339
gravi	2.24468284993	13	1.37009727418
conservatoir	2.24442915352	9	1.37740310118
archéologu	2.2434987845	4	1.30830236496
crapaud	2.24305987984	6	1.3600634711
machines-outil	2.24180336466	32	1.30226662608
tradit	2.24074906666	92	1.20508864151
stri	2.24034170768	8	1.37458218116
cong	2.23993508356	30	1.30793086576
vocal	2.23991850771	17	1.35426935613
précaut	2.2397375281	15	1.36194207058
old	2.23905043187	4	1.30709623842
aver	2.23856600619	174	1.15582527101
électrifi	2.23808695126	39	1.28313264954
dron	2.23779372958	9	1.37584388816
malaisien	2.23772660019	17	1.35384113313
beurr	2.23740857847	13	1.36855069745
spiral	2.2359776398	19	1.34570776253
parabol	2.23478717268	6	1.3579451939
enclos	2.23431554309	4	1.30581242046
espion	2.23354725073	20	1.34140330653
propergol	2.23231956517	10	1.37440256727
mineur	2.2312086536	121	1.18195376956
patrimonial	2.2302246376	9	1.37406527885
question	2.22999109073	228	1.13745394259
défavoris	2.22811647245	8	1.37162866096
humid	2.22790870596	73	1.22378101375
nullit	2.2274675598	6	1.3560709623
écoquarti	2.22693663906	21	1.33640771908
fouill	2.22655105355	8	1.37125046813
comptag	2.22639861493	8	1.37121364016
ovoïd	2.22388360186	11	1.37100756105
distributeur	2.22367741171	74	1.2221177986
cyclon	2.22350915573	6	1.35505738876
bal	2.22347070656	19	1.3433545351
joi	2.22008132661	36	1.28801867266
gendarm	2.21901495267	47	1.2629525474
inoxyd	2.21818876131	29	1.30752146647
allou	2.21671709071	35	1.2901312956
mental	2.21555091713	27	1.31342474585
chap	2.2147499459	7	1.36315872021
sobr	2.21390851331	67	1.22984223375
senior	2.2130153831	4	1.30003709408
bienvenu	2.21266459451	6	1.35228057261
figurin	2.21189090004	4	1.29973220169
vieil	2.21125619061	97	1.19780500327
promulgu	2.21042029852	4	1.29933346273
milli	2.20979131724	150	1.16410515664
aggrav	2.2062696322	48	1.25931388849
acajou	2.20535827135	7	1.3608236451
étend	2.20417356713	15	1.35470630531
trottoir	2.20330449878	54	1.24809384467
préven	2.20304037609	53	1.24977198306
paddock	2.20245886019	12	1.3639770632
haquet	2.20150684842	10	1.36735245912
rial	2.2014794466	4	1.29690923972
éblou	2.20086670452	10	1.3672059909
densif	2.20059755895	5	1.33030258604
nord-sud	2.19748293955	12	1.36289406196
multipurpos	2.19544448137	5	1.32894370775
wheeled	2.19544448137	5	1.32894370775
dépouill	2.19536043874	63	1.23319727424
nocturn	2.1946962084	63	1.23311962658
sir	2.1932781029	8	1.36321198626
trick	2.19277934782	11	1.36407017225
agiss	2.19231840467	83	1.20889115195
éclips	2.19124117115	40	1.27409607324
assidu	2.19050445679	9	1.36473170443
entour	2.19031801585	100	1.19332625391
intrinsequ	2.19026346259	18	1.34083686554
embarcader	2.18514961956	4	1.29248156966
superb	2.18479890077	20	1.33239303247
indemnitair	2.18395550533	6	1.34492943493
superfic	2.18370224211	34	1.28780984385
décept	2.18348047387	22	1.32493292773
kiosqu	2.18309290506	8	1.36075132297
illustr	2.18271183769	168	1.15409929886
contrôleur	2.18264871557	35	1.28503194508
tablet	2.18115088638	53	1.24701423849
affront	2.18079027831	75	1.21629568063
violat	2.18021720358	8	1.36005657622
vision	2.18019781168	124	1.17566429139
paniqu	2.18013612096	11	1.36125026922
spot	2.17934570523	16	1.34608932239
renom	2.17902244039	18	1.33868241975
berlinette-	2.17818275043	6	1.34345128577
préfix	2.17671021976	29	1.30083607105
lass	2.17596813031	13	1.35548789548
sid	2.17596037742	9	1.3613140904
rédig	2.17553614401	23	1.32002234903
saisonni	2.17548636909	18	1.33800469901
vœu	2.17498559477	4	1.2897256955
aérodyn	2.17399060626	7	1.35302462546
quarante-cinquiem	2.1723835646	4	1.28902018092
fonctionnal	2.17235585301	59	1.23631208406
business	2.17234294841	28	1.30316143506
colonel	2.17198961896	44	1.26270695432
prometteur	2.17078891315	52	1.24742248047
langag	2.17038749113	77	1.21293254516
laïqu	2.16999735373	4	1.2883731836
surpoid	2.16954489079	20	1.32957359734
rogu	2.16933153912	5	1.32205766543
consolid	2.16918738703	36	1.28048666356
optimal	2.16749299821	60	1.23423916365
aiguill	2.16591478415	36	1.28000233724
négat	2.16556375349	4	1.28717105702
ex-plm	2.16531320707	5	1.32099802212
hyper-centr	2.16510642816	7	1.35081573043
trépied	2.1644727827	5	1.3207764003
contre-product	2.16295237883	5	1.32037546634
forf	2.16247365847	47	1.25545616133
consensus	2.16000201284	6	1.33879599685
récif	2.15966267592	6	1.33870910755
embargo	2.15959598022	10	1.35776303681
québécois	2.15843203427	29	1.29789004418
satellit	2.15819429902	84	1.20437123958
user	2.15778446716	55	1.24077273322
totalité-issu	2.15631099103	193	1.14303180186
électromagnet	2.15571592674	54	1.2421462773
monté-sur	2.15468539383	128	1.1711248166
radical	2.15440274952	76	1.21232238876
tourbillonnair	2.15321705483	6	1.3370586669
séquel	2.15236029365	6	1.33683928797
épaisseur	2.15102849124	47	1.25393873246
boul	2.15064318119	20	1.32607994916
potabl	2.14955705416	9	1.35510975352
prof	2.14949667479	316	1.11390048129
differ	2.14903656421	152	1.15840074064
paramédical	2.14866056919	4	1.28258792684
onomatopé	2.14835270984	4	1.28250445384
top	2.14735694907	34	1.28230625994
hebdomadair	2.14696792291	25	1.30838532776
age	2.14669229049	8	1.35195722222
médecin-chef	2.14647802767	6	1.33533309782
cerf	2.14643859923	11	1.35373448666
bouchon	2.14509970985	58	1.23453019403
plombem	2.14432185175	8	1.35138454296
déver	2.14367241516	10	1.35411964318
geq	2.14309740149	6	1.33446746784
autoport	2.13877342767	17	1.33450910195
étant-don	2.13769817782	88	1.19848528245
perl	2.13702522733	35	1.27820302654
revanch	2.13543893451	117	1.17611464676
shoot	2.13394572963	4	1.27859814456
cendri	2.13345690825	22	1.31599457893
nocif	2.13198266168	13	1.34613618202
favoris	2.13072031847	201	1.13869866933
méthodolog	2.13013691209	5	1.31172195306
beb	2.12964667808	23	1.31195365004
stad	2.12912639217	87	1.19854152202
biennal	2.12699215469	9	1.34980738167
chaudron	2.12637947529	20	1.3215952304
pays-b	2.12601266331	97	1.18958960781
tantrism	2.12444259924	5	1.3102203498
manufactur	2.12087461718	48	1.24809212023
fortif	2.11980283719	11	1.34779373538
cascadeur	2.11950725649	11	1.34772781005
dissimul	2.11940361492	40	1.26391070631
magnétospher	2.11863392597	6	1.32820344548
cherch	2.11709250557	273	1.11991535928
originair	2.11705078912	58	1.23113108539
deb	2.11650509681	41	1.26133701937
détourn	2.11613705975	34	1.27757878999
persist	2.11529544044	28	1.29384184878
superviseur	2.11511097146	8	1.34432742517
