word	C	count	sigma_nor
tradicional	2.63276302439	4	1.4138474891
phaininda	2.63276039001	4	1.41384677481
zao	2.63269979265	4	1.41383034444
échidné	2.63258961605	4	1.41380047115
phi	2.63258089096	4	1.41379810543
kihon-kumite	2.63246163388	4	1.41376577006
ruckman	2.63241930122	4	1.41375429199
persique	2.63241812433	4	1.41375397288
glycol	2.63235585357	4	1.41373708879
bossawall	2.63231066037	4	1.4137248351
jamaïcains	2.63226579021	4	1.413712669
compensateur	2.63221879705	4	1.41369992727
odontocètes	2.63208141391	4	1.4136626772
eskrimadors	2.63194567233	4	1.41362587223
shitachi	2.6318935799	4	1.41361174788
coche	2.63185498755	4	1.41360128395
joie	2.63179361835	41	1.33365771827
perpignanais	2.6317622103	4	1.41357612832
cancérigène	2.63164540071	4	1.41354445656
volumique	2.63159367653	4	1.41353043207
emplois	2.63157327893	4	1.41352490146
mollah	2.63151787699	4	1.41350987978
drafts	2.63146351208	4	1.41349513927
isthmique	2.63129665699	4	1.41344989818
civette	2.63117146292	4	1.41341595305
escrimador	2.63114505816	4	1.41340879366
ésotérisme	2.63107139761	4	1.41338882134
krav	2.63092935912	4	1.41335030901
truie	2.63079891984	4	1.4133149417
chouler	2.63077963866	4	1.4133097138
juélì	2.63071308142	4	1.41329166747
jiǎolì	2.63071308142	4	1.41329166747
american	2.63065939192	7	1.46656730758
i-karaté	2.63037683132	4	1.4132004966
canniste	2.63034625537	4	1.41319220623
compétitionnent	2.63023785468	4	1.41316281447
fade	2.63017093852	4	1.41314467082
palankari	2.63005457387	4	1.4131131197
aorte	2.63004605914	4	1.41311081102
regrettable	2.62994644216	4	1.41308380086
salón	2.62974568603	4	1.41302936784
cordelette	2.62973476496	25	1.39070148262
perpétuité	2.62943044169	4	1.41294389247
sankyo	2.62938341404	4	1.41293114139
gentilshommes	2.62929156721	4	1.41290623804
omote	2.62929068338	4	1.4129059984
maluta	2.6290832124	4	1.41284974471
malvoyant	2.62908177606	4	1.41284935526
stad	2.62895696036	4	1.41281551272
canne-chausson	2.62886717328	4	1.41279116785
tignard	2.6288550759	4	1.41278788776
astre	2.62874018663	4	1.41275673668
shǒubó	2.62872687466	4	1.41275312728
volcanique	2.62868933398	4	1.41274294849
chudan	2.62867370473	4	1.41273871078
lad-driver	2.6286385897	4	1.41272918969
punissable	2.62834679514	4	1.41265007249
octave	2.62833777125	4	1.41264762576
nihonto	2.62829406181	4	1.41263577438
area	2.62828358316	4	1.4126329332
ikkyo	2.62816174591	4	1.41259989824
applicatives	2.62805820009	4	1.41257182282
equus	2.62727010108	4	1.41235813762
quiksilver	2.62710312121	4	1.41231286269
kros	2.62702472264	4	1.4122916057
batay	2.62702472264	4	1.4122916057
aéraulique	2.6267958897	4	1.41222955992
faux-départs	2.62675816149	4	1.41221933029
acceptation	2.6267044318	31	1.36565853775
bouse	2.62641927892	4	1.41212744566
sangam	2.62638808921	4	1.41211898888
mph	2.6262330342	14	1.44596346727
décevoir	2.62621031816	38	1.34178265573
pancratiaste	2.62607221989	5	1.44250122274
anti-chars	2.62604080573	4	1.41202482642
pebble	2.62592014411	4	1.41199211022
subadultes	2.62566052588	4	1.41192171732
arcs	2.62513296205	4	1.41177867364
contact-boxe	2.6247297021	4	1.41166933372
florissant	2.62472922822	10	1.46418791744
spore	2.62459413436	4	1.41163257588
androïde	2.62425359591	4	1.41154024227
survolté	2.62420302702	4	1.41152653102
enflure	2.62392589312	4	1.41145138892
chevaucher	2.62380909086	20	1.41353633542
nikyo	2.62373479812	4	1.41139957541
vo-tu-do	2.6232909305	4	1.41127922512
lenticulaire	2.62308590933	4	1.41122363567
sabaki	2.62298611549	4	1.41119657757
vosgien	2.62258604248	10	1.46369754552
longbow	2.62232688494	4	1.41101783376
brigadier	2.6222236693	4	1.41098984787
flex	2.62197577945	4	1.41092263501
carolorégien	2.6217684259	4	1.41086641315
désertion	2.62171095082	4	1.41085082936
roadster	2.62171074982	4	1.41085077486
dégaine	2.6213363553	4	1.41074926151
hat-trick	2.62125439184	4	1.41072703794
pédal	2.62106683695	4	1.41067618429
intellectualiser	2.62069261586	4	1.41057471797
médico-religieux	2.62069261586	4	1.41057471797
topographe	2.62058121047	4	1.41054451151
experts-fonciers	2.62058121047	4	1.41054451151
liuhebafa	2.62040920457	4	1.41049787382
derrick	2.62039310986	5	1.44100362849
martin	2.62004135798	4	1.41039813588
gainerie	2.6198585909	4	1.4103485804
chasse-sellerie	2.6198585909	4	1.4103485804
malice	2.61964689748	19	1.41789660381
ex-gymnaste	2.61923518792	4	1.41017955089
neuromusculaire	2.61909037129	21	1.40765415433
ace	2.61899710463	7	1.46366768444
stomp-kick	2.61875911594	4	1.41005046871
feiras	2.6184408758	4	1.40996418106
puzzle	2.61818404381	4	1.40989454363
lotus	2.61772574369	11	1.4588487952
caucasien	2.61742343473	4	1.40968831205
préolympique	2.61721558828	9	1.46500164331
correctionnel	2.61721166478	7	1.46322376614
trouvent	2.61692817459	138	1.20351953686
sex	2.61652469382	10	1.46231067775
trakehners	2.61648578756	4	1.40943407835
pieds-poings-genoux	2.61642260731	4	1.40941694765
faudra-attendre	2.61631636649	54	1.29971161346
multi-disciplines	2.61626746215	4	1.40937488159
releveur	2.61621549584	4	1.40936079144
pygmée	2.61598422832	4	1.40929808555
sédatif	2.6157515077	4	1.40923498567
comète	2.61557779868	4	1.4091878862
pharmacopée	2.61518486951	4	1.40908134737
cartel	2.61502291622	4	1.40903743534
anthropoïde	2.61495809757	4	1.40901986041
copings	2.61415427796	4	1.40880191273
