Word,Specificity Score
agro-industrie,2.0
bastille,2.0
botswanéennes,2.0
caféiculture,2.0
chaponnière,2.0
conseiller-maître,2.0
crises,2.0
déraper,2.0
earnout,2.0
fusionnement,2.0
ghost,2.0
italianisation,2.0
land-grant,2.0
lété,2.0
mairie-caveirac,2.0
maquiladora,2.0
marocanisation,2.0
métallo,2.0
particpations,2.0
possédent,2.0
presidence,2.0
programmateur,2.0
publicitera,2.0
rééligibilité,2.0
several,2.0
stokes,2.0
tsubo,2.0
télé-transmises,2.0
vavassorie,2.0
été-décorée,2.0
île-de-france,2.0
吹上大宮御所,2.0
後花園天皇,2.0
arpette,1.9642857142857142
aujourdhui,1.9642857142857142
basco-landaise,1.9642857142857142
chérot,1.9642857142857142
cinquante-et-unième,1.9642857142857142
commandataire,1.9642857142857142
comtadines,1.9642857142857142
empruntable,1.9642857142857142
euro-américain,1.9642857142857142
géohistorien,1.9642857142857142
invita,1.9642857142857142
lucet,1.9642857142857142
ludo-éducatifs,1.9642857142857142
maître-échevin,1.9642857142857142
mde,1.9642857142857142
micro-académie,1.9642857142857142
multi-services,1.9642857142857142
non-inflationniste,1.9642857142857142
pré-validation,1.9642857142857142
rantanplan,1.9642857142857142
recapitalisations,1.9642857142857142
républicain-social,1.9642857142857142
sujets-contribuables,1.9642857142857142
supra-locale,1.9642857142857142
turco-byzantines,1.9642857142857142
virtualhelsinki,1.9642857142857142
zurichoises,1.9642857142857142
intercabinet,1.9583333333333333
néo-brunswickois,1.9583333333333333
overview,1.9583333333333333
self-stockage,1.9583333333333333
septinsulaires,1.9583333333333333
timeline,1.9583333333333333
trianon,1.9583333333333333
front-de-seine,1.95
hopital,1.95
production-distribution,1.95
adorerais,1.9375
commerces-transports,1.9375
indre-et-loire,1.9375
achevèrent,1.9285714285714286
anglosaxons,1.9285714285714286
atteignirent,1.9285714285714286
auctionneers,1.9285714285714286
autan,1.9285714285714286
auto-détruire,1.9285714285714286
autodiscipline,1.9285714285714286
belgo-congolaise,1.9285714285714286
capitulé,1.9285714285714286
ccpoh,1.9285714285714286
chambellion,1.9285714285714286
ciconscription,1.9285714285714286
cocréateurs,1.9285714285714286
cofinancement,1.9285714285714286
comprennaient,1.9285714285714286
congressional,1.9285714285714286
contracteurs,1.9285714285714286
financée,1.9285714285714286
fonsier,1.9285714285714286
fréon,1.9285714285714286
fz,1.9285714285714286
graphié,1.9285714285714286
habitation-jardin,1.9285714285714286
incorporable,1.9285714285714286
isɛ̃doly,1.9285714285714286
keynesienne,1.9285714285714286
maakonnad,1.9285714285714286
mags,1.9285714285714286
mairie-foyer-école,1.9285714285714286
mid-atlantic,1.9285714285714286
millésimer,1.9285714285714286
musicographe,1.9285714285714286
non-imposition,1.9285714285714286
palatins-bavarois,1.9285714285714286
projetables,1.9285714285714286
pré-emballées,1.9285714285714286
pré-édition,1.9285714285714286
précise-t-elle,1.9285714285714286
prépa,1.9285714285714286
rajuster,1.9285714285714286
reviser,1.9285714285714286
réadopter,1.9285714285714286
référérences,1.9285714285714286
sanctuarisés,1.9285714285714286
sanskrit-english,1.9285714285714286
savait-il,1.9285714285714286
semi-officiel,1.9285714285714286
subrogataire,1.9285714285714286
surmener,1.9285714285714286
tourdefense,1.9285714285714286
trapistes,1.9285714285714286
unionisée,1.9285714285714286
urbaniste-économiste,1.9285714285714286
viellit,1.9285714285714286
volcanologique,1.9285714285714286
zoogénétiques,1.9285714285714286
égalise,1.9285714285714286
élogieuses,1.9285714285714286
威海大水泊机场,1.9285714285714286
日本家,1.9285714285714286
bigot,1.925
abandonnateur,1.9166666666666667
actions-clés,1.9166666666666667
chirurgiens-dentistes,1.9166666666666667
chronographie,1.9166666666666667
dépendantsmodifier,1.9166666666666667
ex-giat,1.9166666666666667
ex-iteem,1.9166666666666667
feedlot,1.9166666666666667
inter-cités,1.9166666666666667
mob,1.9166666666666667
ombrien,1.9166666666666667
périmère,1.9166666666666667
vʊʁmlɪŋən,1.9166666666666667
☆les,1.9166666666666667
albertin,1.9083333333333334
couterait,1.8958333333333333
modepass,1.8958333333333333
plozevɛt,1.8958333333333333
acteur-metteur,1.8928571428571428
alévie,1.8928571428571428
anglo-gascon,1.8928571428571428
appart-hôtes,1.8928571428571428
appose,1.8928571428571428
assnat,1.8928571428571428
babysitting,1.8928571428571428
belgo-britanniques,1.8928571428571428
bi-directionnelle,1.8928571428571428
bègue,1.8928571428571428
chū,1.8928571428571428
cloisonnement,1.8928571428571428
commencèrentt,1.8928571428571428
confuciens,1.8928571428571428
contractualiser,1.8928571428571428
demi-fiscalité,1.8928571428571428
diagnostique,1.8928571428571428
disposait-il,1.8928571428571428
drd,1.8928571428571428
déconstructivisme,1.8928571428571428
entre-coupée,1.8928571428571428
estas,1.8928571428571428
ews,1.8928571428571428
externalisées,1.8928571428571428
extra-économiques,1.8928571428571428
fidjienne,1.8928571428571428
figlio,1.8928571428571428
girolle,1.8928571428571428
grand-rue,1.8928571428571428
grata,1.8928571428571428
gros-guillaume,1.8928571428571428
gubernator,1.8928571428571428
husseinite,1.8928571428571428
ichirō,1.8928571428571428
iheartmedia,1.8928571428571428
immobilisant,1.8928571428571428
incitent,1.8928571428571428
laîcisation,1.8928571428571428
maître-nageur,1.8928571428571428
montcuq,1.8928571428571428
motown,1.8928571428571428
muté,1.8928571428571428
nuraghe,1.8928571428571428
odéon,1.8928571428571428
oglalas,1.8928571428571428
photojournalisme,1.8928571428571428
pont-canaux,1.8928571428571428
postindustriel,1.8928571428571428
prevus,1.8928571428571428
