Word,Specificity Score
offline,1.8541666666666667
dmoz,1.85
pixel,1.85
templier,1.85
¹meilleur,1.8472222222222223
voiliers-du-net,1.84375
al-hamad,1.8333333333333333
aperçoit,1.8333333333333333
burkinabés,1.8333333333333333
camer,1.8333333333333333
co-délivré,1.8333333333333333
cônes-cibles,1.8333333333333333
dartmoor,1.8333333333333333
défenseuses,1.8333333333333333
ettom,1.8333333333333333
ex-al,1.8333333333333333
ex-section,1.8333333333333333
figuriste,1.8333333333333333
handi-valid,1.8333333333333333
naikaken,1.8333333333333333
or-argent,1.8333333333333333
pay-per-views,1.8333333333333333
pré-sélectionnées,1.8333333333333333
rot,1.8333333333333333
shadow-boxing,1.8333333333333333
steeple-chasse,1.8333333333333333
tossing,1.8333333333333333
現代武道,1.8333333333333333
abortion,1.825
weekends,1.8221153846153846
américano-canadiennes,1.8214285714285714
anglo-italo-sud-africain,1.8214285714285714
artificialiser,1.8214285714285714
auto-édite,1.8214285714285714
auvergne,1.8214285714285714
berjaliennes,1.8214285714285714
cacher-dégainer,1.8214285714285714
chamoionnats,1.8214285714285714
cheap,1.8214285714285714
cholon,1.8214285714285714
cliquable,1.8214285714285714
commettant,1.8214285714285714
cross-countrychampion,1.8214285714285714
cyclingnews,1.8214285714285714
dano-norvégienne,1.8214285714285714
développante,1.8214285714285714
finisant,1.8214285714285714
folklorisation,1.8214285714285714
fondement,1.8214285714285714
footvolley,1.8214285714285714
franco-guinéen,1.8214285714285714
grenadin,1.8214285714285714
grisant,1.8214285714285714
hypoténuse,1.8214285714285714
iaaf,1.8214285714285714
inter-région,1.8214285714285714
interconnexion,1.8214285714285714
jaco,1.8214285714285714
laeuroligue,1.8214285714285714
médecins-conseils,1.8214285714285714
north-star,1.8214285714285714
néo-professionnel,1.8214285714285714
pan-américains,1.8214285714285714
plays-off,1.8214285714285714
pré-saisons,1.8214285714285714
péricliter,1.8214285714285714
quarante-cinquième,1.8214285714285714
quia,1.8214285714285714
revenue,1.8214285714285714
robinson,1.8214285714285714
roumaine,1.8214285714285714
sambodrome,1.8214285714285714
sandboard,1.8214285714285714
serbo-français,1.8214285714285714
spider,1.8214285714285714
sud-soudanais,1.8214285714285714
synshronisée,1.8214285714285714
séquestré,1.8214285714285714
temrine,1.8214285714285714
terminne,1.8214285714285714
triathlé,1.8214285714285714
uncfs,1.8214285714285714
wrestler,1.8214285714285714
épaule-épaule,1.8214285714285714
최무배,1.8214285714285714
initiateurs,1.8203125
boxrec,1.8125
demi-tendres,1.8125
ex-ead,1.8125
rép,1.8125
élançait,1.8125
anglo-australien,1.8011363636363635
centurie,1.8
reseau,1.8
showbol,1.79375
allégorique,1.7916666666666667
cookiennes,1.7916666666666667
kinball,1.7916666666666667
macaroni,1.7916666666666667
mannoise,1.7916666666666667
snowrando,1.7916666666666667
super-solo,1.7916666666666667
zoomorphiques,1.7916666666666667
kiki,1.7901785714285714
non-qualifiée,1.7884615384615385
afcca,1.7857142857142858
affilé,1.7857142857142858
américain-canadien,1.7857142857142858
aàl,1.7857142857142858
basckspin,1.7857142857142858
bissau-guinéen,1.7857142857142858
brigde,1.7857142857142858
bénino-ivoirien,1.7857142857142858
chypre,1.7857142857142858
complewxe,1.7857142857142858
comptriote,1.7857142857142858
condenser,1.7857142857142858
cource,1.7857142857142858
crease,1.7857142857142858
cyclocross,1.7857142857142858
descente-slalom,1.7857142857142858
devannt,1.7857142857142858
enherber,1.7857142857142858
entraîneurs-femmes,1.7857142857142858
equestres,1.7857142857142858
escaler,1.7857142857142858
ex-spyker,1.7857142857142858
femmes-soldats,1.7857142857142858
flanquer,1.7857142857142858
fondamentalisme,1.7857142857142858
freestylers,1.7857142857142858
glâne,1.7857142857142858
gémellité,1.7857142857142858
génréral,1.7857142857142858
heptathlonienne,1.7857142857142858
holeshot,1.7857142857142858
hydrologie,1.7857142857142858
idiotisme,1.7857142857142858
ira,1.7857142857142858
journées-skieur,1.7857142857142858
mauricienne,1.7857142857142858
mesa,1.7857142857142858
meurtrière,1.7857142857142858
mini-vert,1.7857142857142858
miniformule,1.7857142857142858
minutes,1.7857142857142858
moto-concept,1.7857142857142858
multi-segments,1.7857142857142858
non-finlandais,1.7857142857142858
non-normalisé,1.7857142857142858
néerlando-marocain,1.7857142857142858
oibnazarov,1.7857142857142858
opposerai,1.7857142857142858
oranais,1.7857142857142858
ots,1.7857142857142858
overdose,1.7857142857142858
pod,1.7857142857142858
préquelle,1.7857142857142858
quaitrième,1.7857142857142858
quarts-temps,1.7857142857142858
registry,1.7857142857142858
réallouer,1.7857142857142858
s-groene,1.7857142857142858
seido,1.7857142857142858
selectionneur,1.7857142857142858
soːke,1.7857142857142858
swin,1.7857142857142858
thaï-boxing,1.7857142857142858
triple-double,1.7857142857142858
turbidité,1.7857142857142858
umamano,1.7857142857142858
vade-mecum,1.7857142857142858
vulgate,1.7857142857142858
vétérante,1.7857142857142858
wendo,1.7857142857142858
スノボキッズ,1.7857142857142858
国家体育委员会,1.7857142857142858
大学評価・学位授与機構,1.7857142857142858
心形刀流,1.7857142857142858
毘嵐会,1.7857142857142858
wu-shu,1.78125
américaine,1.7743055555555556
anis,1.7723214285714286
developpe,1.7708333333333333
dîplomés,1.7708333333333333
imbrique,1.7708333333333333
ind,1.7708333333333333
profile,1.7708333333333333
proto-histoire,1.7708333333333333
pétant,1.7708333333333333
radioromans,1.7708333333333333
recharge,1.7708333333333333
sen-no-sen,1.7708333333333333
reconfiguré,1.7633928571428572
non-américain,1.7589285714285714
disputant,1.7583333333333333
co-recordman,1.755952380952381
pékin,1.7527777777777778
a-side,1.75
adonne,1.75
amiénoise,1.75
amtaj,1.75
américano-bosniaque,1.75
américano-jamaïcain,1.75
anglais-français,1.75
anthropologismes,1.75
anti-horaire,1.75
antisportivités,1.75
arrastão,1.75
arrêt-courts,1.75
askary,1.75
athlètes-étudiants,1.75
auatre,1.75
australiasien,1.75
bi-palmes,1.75
bohémien,1.75
breakdown,1.75
centre-tir,1.75
cinquante-quatrième,1.75
coaché,1.75
compartimentées,1.75
constructeur-préparateur,1.75
crémone,1.75
cyclingarchives,1.75
demi-terrains,1.75
dermatologue,1.75
derrnier,1.75
diffuseur-hôte,1.75
dizygote,1.75
dna,1.75
dégradabilité,1.75
endo,1.75
estonisés,1.75
ex-fifusa,1.75
ex-rd,1.75
extrémis,1.75
faam,1.75
faces-à-faces,1.75
ffpjp,1.75
flankers,1.75
floridiens,1.75
fortyniner,1.75
francs-or,1.75
givordinne,1.75
général-major,1.75
helvético-franco-américain,1.75
hexagoneet,1.75
inclination,1.75
inter-district,1.75
intrégralité,1.75
jasmin,1.75
joinvillaise,1.75
keup,1.75
labo,1.75
lourd-légers,1.75
luciole,1.75
majorer,1.75
malter,1.75
marmandaise,1.75
maximer,1.75
mongo,1.75
multi-niveaux,1.75
multitâches,1.75
méditérrannéens,1.75
métatarse,1.75
nullité,1.75
oneilleurope,1.75
palpitant,1.75
pneumaticiens,1.75
pompes,1.75
porteufeuille,1.75
poulinage,1.75
pré-angkorienne,1.75
prédéfinie,1.75
pénaltys,1.75
quade,1.75
quarante-quatre,1.75
quatre-cylindres,1.75
rançon,1.75
redirigée,1.75
relaix,1.75
répondant,1.75
répètera,1.75
sidestep,1.75
softballeuses,1.75
spawn,1.75
spectrométrie,1.75
statfoot,1.75
strasbourgeoises,1.75
sumô,1.75
supers-légers,1.75
supersport,1.75
supplétif,1.75
surlignés,1.75
tailgating,1.75
triple-triple-double,1.75
trâcé,1.75
uan,1.75
vert-jaune,1.75
walkman,1.75
échoppe,1.75
élève-instructeur,1.75
érythréen,1.75
文化庁,1.75
王薌齋,1.75
marceau,1.7455357142857142
mintonette,1.7395833333333333
mino,1.7307692307692308
ailières,1.7301587301587302
alicearutkin,1.7291666666666667
borderie,1.7291666666666667
co-habilités,1.7291666666666667
estuarien,1.7291666666666667
flatlanders,1.7291666666666667
hashtag,1.7291666666666667
médailles-dames,1.7291666666666667
médailles-hommes,1.7291666666666667
rallyes-raid,1.7291666666666667
ultra-rapide,1.7291666666666667
剛柔流,1.7291666666666667
최홍만,1.7291666666666667
susmentionné,1.725
baconi,1.71875
mtdna,1.71875
acticross,1.7142857142857142
activites,1.7142857142857142
albano-turc,1.7142857142857142
américano-nigérian,1.7142857142857142
américano-norvégienne,1.7142857142857142
apprenti-boucher,1.7142857142857142
athletics-oceania,1.7142857142857142
baihequan,1.7142857142857142
bikeraceinfo,1.7142857142857142
bluffeur,1.7142857142857142
bomereemotorclub,1.7142857142857142
callisthénie,1.7142857142857142
caserne,1.7142857142857142
caster,1.7142857142857142
chiffrage,1.7142857142857142
chine-informations,1.7142857142857142
co-sponsor,1.7142857142857142
coacher,1.7142857142857142
compte-tours,1.7142857142857142
conceptualiser,1.7142857142857142
confins,1.7142857142857142
coorganisation,1.7142857142857142
coquiert,1.7142857142857142
crossmen,1.7142857142857142
deaflympics,1.7142857142857142
deuxièle,1.7142857142857142
disqualificative,1.7142857142857142
doːdʑoː,1.7142857142857142
dualisme,1.7142857142857142
duopole,1.7142857142857142
effondrent,1.7142857142857142
en+de+fr,1.7142857142857142
encadré,1.7142857142857142
enjoué,1.7142857142857142
ex-coéquipier,1.7142857142857142
exporte,1.7142857142857142
feist,1.7142857142857142
feuilleter,1.7142857142857142
ffjsn,1.7142857142857142
finger-four,1.7142857142857142
franco-gabonais,1.7142857142857142
franco-néo-zélandais,1.7142857142857142
gecko,1.7142857142857142
germano-syrien,1.7142857142857142
guerilla,1.7142857142857142
guidance,1.7142857142857142
guipuzcoane,1.7142857142857142
gynécologue,1.7142857142857142
habituelle,1.7142857142857142
handrail,1.7142857142857142
hasso,1.7142857142857142
haymaker,1.7142857142857142
huis-clos,1.7142857142857142
hyèroise,1.7142857142857142
impuni,1.7142857142857142
incluents,1.7142857142857142
individelle,1.7142857142857142
interstate,1.7142857142857142
jet-skieur,1.7142857142857142
kyrie,1.7142857142857142
laberra,1.7142857142857142
listed,1.7142857142857142
luxembourgeois-cap-verdien,1.7142857142857142
mapudungun,1.7142857142857142
mate,1.7142857142857142
maxima,1.7142857142857142
mini-tournoi,1.7142857142857142
minines,1.7142857142857142
mirer,1.7142857142857142
mond,1.7142857142857142
mondovision,1.7142857142857142
moralisation,1.7142857142857142
moutard,1.7142857142857142
muqams,1.7142857142857142
noiséens,1.7142857142857142
non-closes,1.7142857142857142
non-qualifiés,1.7142857142857142
néée,1.7142857142857142
ordonne,1.7142857142857142
pancacre,1.7142857142857142
panétrusques,1.7142857142857142
permutation,1.7142857142857142
pistole,1.7142857142857142
ponctué,1.7142857142857142
primo-arrivants,1.7142857142857142
pré-existant,1.7142857142857142
quatre,1.7142857142857142
raffinage,1.7142857142857142
regles,1.7142857142857142
romano,1.7142857142857142
schéma-type,1.7142857142857142
scénaristique,1.7142857142857142
seoir,1.7142857142857142
serbo-espagnol,1.7142857142857142
sophie,1.7142857142857142
soulas,1.7142857142857142
sportfive,1.7142857142857142
sri,1.7142857142857142
stadio,1.7142857142857142
super-lourd,1.7142857142857142
suprémate,1.7142857142857142
surcroit,1.7142857142857142
taidō,1.7142857142857142
techniques-gestuelles,1.7142857142857142
tonnelier,1.7142857142857142
vingt-troisièmes,1.7142857142857142
yolette,1.7142857142857142
émilien,1.7142857142857142
éméiquán）désigne,1.7142857142857142
نسمة,1.7142857142857142
ダルシム,1.7142857142857142
丸小野,1.7142857142857142
体捌き,1.7142857142857142
千代の富,1.7142857142857142
流鏑馬,1.7142857142857142
瀧本誠,1.7142857142857142
稽古着,1.7142857142857142
providence,1.7115384615384615
bodyboarders,1.7083333333333333
cartoonist,1.7083333333333333
cyclosportive,1.7083333333333333
démarcation,1.7083333333333333
graduate,1.7083333333333333
infanterie-divisionen,1.7083333333333333
isopythiques,1.7083333333333333
lola,1.7083333333333333
periodonikes,1.7083333333333333
personnalisables,1.7083333333333333
possèdera,1.7083333333333333
refondation,1.7083333333333333
street-hockey,1.7083333333333333
wu-xia,1.7083333333333333
yum,1.7083333333333333
македонска,1.7083333333333333
本場所,1.7083333333333333
ante,1.7019230769230769
métouienne,1.7
oder,1.7
selyon,1.7
turkey,1.7
nuageux,1.6979166666666667
écosse,1.6944444444444444
uci,1.69375
bissextile,1.6890166028097062
buts-sur-balles,1.6875
bwinbetting,1.6875
dadao,1.6875
ferryvillois,1.6875
inter-régional,1.6875
mi-aout,1.6875
non-casuals,1.6875
ognon,1.6875
one-wheel,1.6875
radiocommandés,1.6875
signaliser,1.6875
cyclo-crossman,1.6833333333333333
mancelle,1.6822916666666667
intervales,1.6796875
absentia,1.6785714285714286
advenir,1.6785714285714286
agro-pastoral,1.6785714285714286
alger,1.6785714285714286
apocalyptique,1.6785714285714286
appella,1.6785714285714286
appendix,1.6785714285714286
approfondit,1.6785714285714286
aquathlons,1.6785714285714286
attrendre,1.6785714285714286
auroch,1.6785714285714286
autofinancer,1.6785714285714286
avati,1.6785714285714286
avèrera,1.6785714285714286
aéro-tractés,1.6785714285714286
boost,1.6785714285714286
bouleversement,1.6785714285714286
buller,1.6785714285714286
cambuca,1.6785714285714286
carniques,1.6785714285714286
cary,1.6785714285714286
charbonnage,1.6785714285714286
chaz-davies,1.6785714285714286
chovgan,1.6785714285714286
co-présidents,1.6785714285714286
co-sponsors,1.6785714285714286
comptétitions,1.6785714285714286
contre-arguments,1.6785714285714286
corrélat,1.6785714285714286
coup-droit,1.6785714285714286
dacau,1.6785714285714286
direct-to-video,1.6785714285714286
dissemblable,1.6785714285714286
docteur-vétérinaire,1.6785714285714286
doublebackflip,1.6785714285714286
dunois,1.6785714285714286
dynamomètre,1.6785714285714286
défenseure,1.6785714285714286
dépaysement,1.6785714285714286
dépeupler,1.6785714285714286
encho,1.6785714285714286
entrecroisent,1.6785714285714286
esection,1.6785714285714286
estimant,1.6785714285714286
ex-république,1.6785714285714286
faustball,1.6785714285714286
flenfluramine,1.6785714285714286
francais,1.6785714285714286
franco-togolais,1.6785714285714286
fraser,1.6785714285714286
fréon,1.6785714285714286
génomique,1.6785714285714286
génovéfain,1.6785714285714286
habilitation,1.6785714285714286
hargne,1.6785714285714286
hokie,1.6785714285714286
hombu,1.6785714285714286
homepage,1.6785714285714286
humanes,1.6785714285714286
indigeste,1.6785714285714286
inoubliable,1.6785714285714286
interceltique,1.6785714285714286
interpersonnel,1.6785714285714286
irrite,1.6785714285714286
irréalisable,1.6785714285714286
iuniverse,1.6785714285714286
ivoiro-malien,1.6785714285714286
jeetkïdokaï,1.6785714285714286
kaɭaɾipːajatːɨ̆,1.6785714285714286
kitesurfing,1.6785714285714286
laboureur,1.6785714285714286
lifestyle,1.6785714285714286
manqué,1.6785714285714286
marrer,1.6785714285714286
matchmaker,1.6785714285714286
meat,1.6785714285714286
micro-vibrations,1.6785714285714286
montarnéen,1.6785714285714286
montpelliéraines,1.6785714285714286
monténégrins,1.6785714285714286
mérovingien,1.6785714285714286
mêtres,1.6785714285714286
nalu,1.6785714285714286
non-enregistrées,1.6785714285714286
olymiques,1.6785714285714286
pagode,1.6785714285714286
pankratiasts,1.6785714285714286
pantacourt,1.6785714285714286
para-sportive,1.6785714285714286
paralympiquesd,1.6785714285714286
parle-t,1.6785714285714286
parmi,1.6785714285714286
permuter,1.6785714285714286
perquisitionner,1.6785714285714286
playa,1.6785714285714286
problématisation,1.6785714285714286
professionnalisante,1.6785714285714286
prou,1.6785714285714286
prévot,1.6785714285714286
puni,1.6785714285714286
raceur,1.6785714285714286
rallye-paper,1.6785714285714286
