Word,Specificity Score
non-conventional,1.75
non-differential,1.75
non-disabled,1.75
non-doctor,1.75
non-highly,1.75
non-immunised,1.75
non-meat-eaters,1.75
non-medicated,1.75
non-metal,1.75
non-mineral,1.75
non-parodic,1.75
non-professional,1.75
non-purulent,1.75
non-registered,1.75
non-si,1.75
non-sticky,1.75
non-universal,1.75
nondividing,1.75
nonendocrine,1.75
nonruminant,1.75
nonthreaten,1.75
nonvegetarian,1.75
novyi-nt,1.75
now-adult,1.75
octane,1.75
offscreen,1.75
oft-suggested,1.75
oncovaccines,1.75
one-minute-long,1.75
on’,1.75
op-eds,1.75
opponent’,1.75
opsonin,1.75
oral-fecal,1.75
oral-free,1.75
orthogonal,1.75
oscuro,1.75
osha,1.75
otherwise-mandatory,1.75
out-dated,1.75
outproliferate,1.75
ove,1.75
overblown,1.75
overtesting,1.75
pain-sensitive,1.75
pajama,1.75
pan-bacterial,1.75
pan-cytokeratin,1.75
pan-neuroendocrine,1.75
panitumumab,1.75
pant-shittingly,1.75
parasexuality,1.75
parasitemia,1.75
patient-related,1.75
patient-to-patient,1.75
pay-for-performance,1.75
payers’,1.75
peanut-oil,1.75
penicillin-based,1.75
penicilloyl-polylysine,1.75
peroxide-based,1.75
perputual,1.75
phagocitic,1.75
phased-in,1.75
pheochromocytoma-treatment-pdq,1.75
phonecall,1.75
phosphatidylglycerol-dependent,1.75
photo-shoot,1.75
photochemistry,1.75
photokinesis,1.75
photoparoxysmal,1.75
physician-assisted,1.75
physico-mathematical,1.75
pica,1.75
pick-up-toys,1.75
pink-gray,1.75
pinnate,1.75
pipacycline,1.75
plaintive,1.75
plexa,1.75
plie,1.75
pneumoccal,1.75
point-of-view,1.75
polioencephalitis,1.75
polis,1.75
pollen-like,1.75
porocarcinomas,1.75
post-cure,1.75
post-death,1.75
post-doctorate,1.75
post-managed,1.75
postcoital,1.75
poétiques,1.75
practicability,1.75
praiseworthy,1.75
pratfall,1.75
pre-approval,1.75
pre-decided,1.75
pre-destined,1.75
pre-registration,1.75
pre-therapy,1.75
precancers,1.75
preeminent,1.75
premises,1.75
pretherapy,1.75
previously-uninfected,1.75
professeurs-medecine-nancy,1.75
pronucleus,1.75
propionibacteria,1.75
protein-altering,1.75
protooncogenes,1.75
provost,1.75
pseudo-pandemic,1.75
pseudopapillae,1.75
pseudoparkinsonism,1.75
psiimpact,1.75
psychoneurosis,1.75
punchchards,1.75
quellung,1.75
radiochemotherapy,1.75
rapidarc,1.75
rashly,1.75
raygun,1.75
rbst-free,1.75
re-approved,1.75
re-classify,1.75
re-education,1.75
re-entry,1.75
re-founded,1.75
re-hire,1.75
re-live,1.75
re-regulate,1.75
re-submission,1.75
re-surfaced,1.75
reallocation,1.75
recompiled,1.75
recompressions,1.75
recondition,1.75
recruiter,1.75
redescribed,1.75
relapsing-remitting,1.75
relativist,1.75
remanufactured,1.75
renamings,1.75
replete,1.75
reprehensibly,1.75
reputability,1.75
rerecording,1.75
resorption-gestation,1.75
ressected,1.75
retinotaurine,1.75
retirement,1.75
revitalization,1.75
rightness,1.75
roshambo,1.75
ruleset,1.75
safety-net,1.75
saiaku,1.75
saliva-sharing,1.75
saponify,1.75
school-wide,1.75
science-rescuing,1.75
scientists’,1.75
scindicus,1.75
scornfully,1.75
seedling-grown,1.75
seesaw,1.75
self-assessed,1.75
self-concept,1.75
self-promotion,1.75
semblance,1.75
semi-annual,1.75
sep,1.75
septuagenarian,1.75
sequellae,1.75
serodiscordant,1.75
seroprevalences,1.75
sex-differential,1.75
sharu,1.75
sheddase,1.75
shovel,1.75
shuntless,1.75
shōnen,1.75
sidelight,1.75
silver-grey,1.75
sitdown,1.75
six-session,1.75
skilful,1.75
slightly-out-of-phase,1.75
smokescreen,1.75
sociable,1.75
somber,1.75
songstress,1.75
sop,1.75
soundclips,1.75
spacial,1.75
speck,1.75
split-virion,1.75
stardate,1.75
staright,1.75
statue-like,1.75
steel-book,1.75
stick-on,1.75
still-exploding,1.75
still-photographed,1.75
story-outline,1.75
strain-specific,1.75
straining,1.75
streak-like,1.75
structuring,1.75
studia,1.75
sub-health,1.75
sub-sectors,1.75
sub-units,1.75
subcarinal,1.75
submixes,1.75
sulfiting,1.75
sulphamethoxazole,1.75
sump,1.75
super-earth,1.75
superantigens,1.75
supersaturation,1.75
sweaty,1.75
syllabic,1.75
sɔːlk,1.75
tabla-centric,1.75
taglines,1.75
tape-editor,1.75
taxidermy,1.75
teenage-like,1.75
telltale,1.75
telomerase-inhibiting,1.75
tenancy,1.75
tenosynovial,1.75
terraform,1.75
test-determined,1.75
tetrahydropyridine,1.75
themusic,1.75
then-deceased,1.75
then-pathbreaking,1.75
then-vice,1.75
then-wife,1.75
three-concert,1.75
three-parters,1.75
thrill-ride,1.75
thunderous,1.75
thyself,1.75
tiara,1.75
tigecycline-induced,1.75
time-period,1.75
time-to-time,1.75
times-differentiable,1.75
tissue-specificity,1.75
toileting,1.75
told,1.75
topicals,1.75
tortuous,1.75
tpt,1.75
trade-named,1.75
trans-isomer,1.75
trans-neptunian,1.75
transgressor,1.75
transmigration,1.75
treatment-refractory,1.75
triple‐negative,1.75
trypic,1.75
tuberin,1.75
tumor-origin,1.75
two-gene,1.75
unbranded,1.75
unburied,1.75
under-used,1.75
understandably,1.75
underwritten,1.75
unexceptional,1.75
uninsurance,1.75
unlinked,1.75
unsequestered,1.75
unsubscribing,1.75
updating,1.75
urban-oriented,1.75
urticaraia,1.75
utilitize,1.75
vaccination-preventable,1.75
vaccines’,1.75
valiantly,1.75
value-added,1.75
vana,1.75
ventriloquist,1.75
verso,1.75
video-booth,1.75
video-conferencing,1.75
volitionally,1.75
vortex-augmented,1.75
vwo,1.75
waddle,1.75
waffle,1.75
wait-and-see,1.75
walk-on,1.75
warfarin-resistant,1.75
water-rich,1.75
wave-nature,1.75
wedded,1.75
welfareedit,1.75
well-oiled,1.75
well-rehearse,1.75
well-reputed,1.75
well-sold,1.75
well-summed,1.75
well-targeted,1.75
well-write,1.75
wereprimarily,1.75
wife-to-be,1.75
wingman,1.75
wisp,1.75
woman’,1.75
world-killing,1.75
x\in,1.75
xanthopterin,1.75
xiu,1.75
year-by-year,1.75
year-to-year,1.75
yip,1.75
yonder,1.75
zakenna,1.75
zein,1.75
zimelidine,1.75
zooenosis,1.75
écrits,1.75
β-epiestriol,1.75
β-lactam-resistant,1.75
χιτών,1.75
ἄλλος,1.75
†became,1.75
つる姫じゃ〜っ,1.75
ひろ子,1.75
キュアデコル,1.75
クライン,1.75
ストップ、フリーズ・ユア・ドリーム！,1.75
デザトリアン,1.75
メルポ,1.75
小泉みゆき,1.75
玄田ゲン,1.75
竜一郎,1.75
衛生防護中心,1.75
cuniculatum,1.746031746031746
fatten,1.7455357142857142
non-beta-lactam,1.7451923076923077
kyuppi,1.7448979591836735
super-powers,1.7416666666666667
falling-out,1.7410714285714286
feature-less,1.7410714285714286
high-security,1.7410714285714286
non-familial,1.7410714285714286
non-hematologic,1.7410714285714286
scribble,1.7410714285714286
three-domain,1.7410714285714286
mason,1.7403846153846154
workforces,1.7395833333333333
motion-picture,1.738888888888889
explicable,1.7375
federal-state,1.7375
soy-derived,1.7375
one-tenth,1.736842105263158
gravestone,1.7366071428571428
live-in,1.7366071428571428
peoples’,1.7361111111111112
whitepoint,1.7355769230769231
reassort,1.734375
echelon,1.7333333333333334
hypoallergenicity,1.7333333333333334
killed-virus,1.7333333333333334
coevolve,1.7321428571428572
four-piece,1.7321428571428572
housing-first,1.7321428571428572
post-secondary,1.7321428571428572
taping,1.7321428571428572
biocultural,1.7307692307692308
nonmetastatic,1.7301587301587302
aminoquinoline,1.7291666666666667
circularize,1.7291666666666667
cognizant,1.7291666666666667
csr,1.7291666666666667
extracolonic,1.7291666666666667
fatherlike,1.7291666666666667
heterotrophic,1.7291666666666667
hormone-secreting,1.7291666666666667
non-proliferating,1.7291666666666667
nonphotochromogenic,1.7291666666666667
over-stretching,1.7291666666666667
overprescription,1.7291666666666667
pencillin,1.7291666666666667
sacroiliitis,1.7291666666666667
streptozocin,1.7291666666666667
trophoblestic,1.7291666666666667
troubadour,1.7291666666666667
ímpetu,1.7291666666666667
aberic,1.7272727272727273
thirty-minute,1.7270833333333333
parallel-group,1.7265625
pre-change,1.7256944444444444
boyhood,1.725
call-back,1.725
episialin,1.725
good-quality,1.725
grosse,1.725
non-immunologic,1.725
submesothelial,1.725
beta-barrel,1.7239583333333333
anti-thatcher,1.7232142857142858
deoxycholic,1.7232142857142858
low-quality,1.7232142857142858
protein-energy,1.7215909090909092
cobalt-corrin,1.7211538461538463
seedings,1.7202380952380953
aloe,1.7193181818181817
enterprise-wide,1.71875
glycerinated,1.71875
g⁻¹,1.71875
undisputed,1.7182539682539681
boatman,1.7173913043478262
mustine,1.7166666666666666
well-equip,1.7166666666666666
endonasal,1.7163461538461537
accredited,1.7142857142857142
acetylase,1.7142857142857142
acupuncture-moxibustion,1.7142857142857142
acyl-d-alanyl-d-alanine,1.7142857142857142
adeonmatous,1.7142857142857142
adrenalectomy,1.7142857142857142
afflictive,1.7142857142857142
aflatoxin-contaminated,1.7142857142857142
age-dependent,1.7142857142857142
agriculture-led,1.7142857142857142
agroinfiltration,1.7142857142857142
aguapanela,1.7142857142857142
air-space,1.7142857142857142
aldrithiol,1.7142857142857142
alexine,1.7142857142857142
alibi,1.7142857142857142
all-gold,1.7142857142857142
all-rac-alpha-tocopheryl,1.7142857142857142
all-rac-α-tocopherol,1.7142857142857142
amylovora,1.7142857142857142
anaplastic-meningioma,1.7142857142857142
anastasis,1.7142857142857142
animal-to-animal,1.7142857142857142
animalkind,1.7142857142857142
annelés,1.7142857142857142
anogenital,1.7142857142857142
ant-like,1.7142857142857142
anti-age,1.7142857142857142
anti-map,1.7142857142857142
anti-mutant,1.7142857142857142
anti-rejection,1.7142857142857142
anti-tumorigenic,1.7142857142857142
anti-vegf,1.7142857142857142
antibioweaponry,1.7142857142857142
antigen-mhc,1.7142857142857142
antigen-related,1.7142857142857142
antihelminthic,1.7142857142857142
antiidiotypic,1.7142857142857142
antineoplaston,1.7142857142857142
antivax,1.7142857142857142
antrostomy,1.7142857142857142
anxiety-depressive,1.7142857142857142
apob,1.7142857142857142
appetite-stimulating,1.7142857142857142
arbitrator,1.7142857142857142
arcitumomab,1.7142857142857142
arena-based,1.7142857142857142
arteriogenesis,1.7142857142857142
artifactual,1.7142857142857142
asbestos-exposed,1.7142857142857142
attachable,1.7142857142857142
balantidiasis,1.7142857142857142
battle-tested,1.7142857142857142
bauble,1.7142857142857142
beamlets,1.7142857142857142
bed-time,1.7142857142857142
bedrest,1.7142857142857142
behavioral-health,1.7142857142857142
bejewel,1.7142857142857142
bells-only,1.7142857142857142
bio-matching,1.7142857142857142
bio-scientist,1.7142857142857142
biovars,1.7142857142857142
birth-rate,1.7142857142857142
bleep,1.7142857142857142
blissfully,1.7142857142857142
blood-to-blood,1.7142857142857142
bodysnatchers,1.7142857142857142
botched,1.7142857142857142
brainstorming,1.7142857142857142
break-in,1.7142857142857142
bridal,1.7142857142857142
bronchiseptica-like,1.7142857142857142
broncholitis,1.7142857142857142
broodiness,1.7142857142857142
bursages,1.7142857142857142
butter-flavoured,1.7142857142857142
cacophonic,1.7142857142857142
calcipotriene,1.7142857142857142
callase,1.7142857142857142
callousness,1.7142857142857142
cancer-caused,1.7142857142857142
carb,1.7142857142857142
carbohydrate-dense,1.7142857142857142
cardiorespiratory,1.7142857142857142
cardiovascular-disease-related,1.7142857142857142
catalase-negative,1.7142857142857142
cation-binding,1.7142857142857142
causation-in-fact,1.7142857142857142
ceftiofur,1.7142857142857142
cephadrine,1.7142857142857142
challenge-dechallenge-rechallenge,1.7142857142857142
child-to-child,1.7142857142857142
chily,1.7142857142857142
chordopoxvirus,1.7142857142857142
cidofovirinfor,1.7142857142857142
cilastin,1.7142857142857142
cisterna,1.7142857142857142
clicker,1.7142857142857142
clinicals,1.7142857142857142
clonogenic,1.7142857142857142
closed-off,1.7142857142857142
cloud-based,1.7142857142857142
co-formulation,1.7142857142857142
co-secrete,1.7142857142857142
coccygectomy,1.7142857142857142
collectables,1.7142857142857142
colostrum-transitional,1.7142857142857142
commercially-available,1.7142857142857142
competitiveness,1.7142857142857142
composed,1.7142857142857142
compressible,1.7142857142857142
conscience-shocking,1.7142857142857142
contagionists,1.7142857142857142
copyright-infringing,1.7142857142857142
coquettish,1.7142857142857142
cord-like,1.7142857142857142
coreceptor,1.7142857142857142
corticosteroid-like,1.7142857142857142
coumarin-based,1.7142857142857142
crash-course,1.7142857142857142
cream-colored,1.7142857142857142
crimefighting,1.7142857142857142
cross-check,1.7142857142857142
curare-like,1.7142857142857142
curt,1.7142857142857142
cutlass,1.7142857142857142
cytometric,1.7142857142857142
data-related,1.7142857142857142
death-domain-containing,1.7142857142857142
dehydrositosterol,1.7142857142857142
dependably,1.7142857142857142
desaturases,1.7142857142857142
desmethylazelastine,1.7142857142857142
difficult-to-vaccinate-against,1.7142857142857142
dihydroxylated,1.7142857142857142
dimension-hopping,1.7142857142857142
direct-care,1.7142857142857142
diseases,1.7142857142857142
distinctiveness,1.7142857142857142
distributive,1.7142857142857142
doctoranda,1.7142857142857142
down-beat,1.7142857142857142
draughts,1.7142857142857142
drogophobia,1.7142857142857142
dropdown,1.7142857142857142
drought-resistant,1.7142857142857142
dual-feature,1.7142857142857142
duchy-peerage,1.7142857142857142
ecosphere,1.7142857142857142
eicosanoid-related,1.7142857142857142
eif-alpha,1.7142857142857142
elasticum,1.7142857142857142
eleventh-hour,1.7142857142857142
embezzle,1.7142857142857142
endophytic,1.7142857142857142
endothermic,1.7142857142857142
enopeptin,1.7142857142857142
entrenched,1.7142857142857142
epi-cutaneous,1.7142857142857142
especial,1.7142857142857142
esque,1.7142857142857142
event-based,1.7142857142857142
evidence-base,1.7142857142857142
ewe,1.7142857142857142
ex-malice,1.7142857142857142
ex-vaudevillian,1.7142857142857142
exclusion-challenge,1.7142857142857142
excretors,1.7142857142857142
exomethylene,1.7142857142857142
faggot,1.7142857142857142
fascicularis,1.7142857142857142
fathom,1.7142857142857142
felt,1.7142857142857142
fi,1.7142857142857142
fiber-reinforced,1.7142857142857142
fielder,1.7142857142857142
filigree,1.7142857142857142
first-rate,1.7142857142857142
firsthand,1.7142857142857142
flexibly,1.7142857142857142
folk-tales,1.7142857142857142
folle,1.7142857142857142
food-stuff,1.7142857142857142
forecourt,1.7142857142857142
foreign-language,1.7142857142857142
fps,1.7142857142857142
freeze-thaw,1.7142857142857142
frequently-cited,1.7142857142857142
fructolysis,1.7142857142857142
fulva,1.7142857142857142
gaga,1.7142857142857142
game-play,1.7142857142857142
gastrointestinal-type,1.7142857142857142
gelcoat,1.7142857142857142
geneproducts,1.7142857142857142
generale,1.7142857142857142
genotypically,1.7142857142857142
ghostwriter,1.7142857142857142
glycerin-bile-potato,1.7142857142857142
gonadotoxicity,1.7142857142857142
government-coordinated,1.7142857142857142
government-established,1.7142857142857142
gpphox,1.7142857142857142
gradation,1.7142857142857142
gram-negative,1.7142857142857142
green-white-checker,1.7142857142857142
gross-out,1.7142857142857142
growth-preventing,1.7142857142857142
growth-promotional,1.7142857142857142
gucci,1.7142857142857142
handbot,1.7142857142857142
harm-reduction,1.7142857142857142
heat-cured,1.7142857142857142
helplines,1.7142857142857142
hens’,1.7142857142857142
hero-and-sidekick,1.7142857142857142
heroin-induced,1.7142857142857142
heterogenesis,1.7142857142857142
high-flying,1.7142857142857142
high-let,1.7142857142857142
high-sugar,1.7142857142857142
high-technology,1.7142857142857142
hijiki,1.7142857142857142
hnanog,1.7142857142857142
holism,1.7142857142857142
hovercraft-type,1.7142857142857142
huevos,1.7142857142857142
human-disturbed,1.7142857142857142
human-level,1.7142857142857142
human-sized,1.7142857142857142
hundred-year,1.7142857142857142
hydroxyurea,1.7142857142857142
hyperacetylation,1.7142857142857142
hypercatabolic,1.7142857142857142
hypofunction,1.7142857142857142
ilaj-i-nafsani,1.7142857142857142
illogical,1.7142857142857142
image-quantity,1.7142857142857142
immunobiological,1.7142857142857142
immunoglobulin-binding,1.7142857142857142
imperceptible,1.7142857142857142
impuro,1.7142857142857142
in-frame,1.7142857142857142
in-licensed,1.7142857142857142
in-practice,1.7142857142857142
inflammatory-inducing,1.7142857142857142
informaticist,1.7142857142857142
inhuman-like,1.7142857142857142
injudicious,1.7142857142857142
intercollegiate,1.7142857142857142
interconverts,1.7142857142857142
international-standard,1.7142857142857142
interventionist,1.7142857142857142
intra-nasally,1.7142857142857142
intravasate,1.7142857142857142
inundate,1.7142857142857142
iopamidol,1.7142857142857142
isavuconazole,1.7142857142857142
isodense,1.7142857142857142
istory,1.7142857142857142
jag,1.7142857142857142
january,1.7142857142857142
joyless,1.7142857142857142
juggling,1.7142857142857142
juncture,1.7142857142857142
k-ras,1.7142857142857142
keratoconjunctivits,1.7142857142857142
khella,1.7142857142857142
kidney-failure,1.7142857142857142
kindreds,1.7142857142857142
kitset,1.7142857142857142
klinische,1.7142857142857142
knob-twiddling,1.7142857142857142
krill-like,1.7142857142857142
lactational,1.7142857142857142
lapi,1.7142857142857142
later-stage,1.7142857142857142
lavender-colored,1.7142857142857142
lectin-like,1.7142857142857142
leh,1.7142857142857142
letterbox,1.7142857142857142
leukapheresis,1.7142857142857142
leukosis,1.7142857142857142
libbing,1.7142857142857142
light-proof,1.7142857142857142
light-skinned,1.7142857142857142
lipid-lowering,1.7142857142857142
lis,1.7142857142857142
low-and-middle-income,1.7142857142857142
low-birthweight,1.7142857142857142
low-maintenance,1.7142857142857142
low-voltage,1.7142857142857142
mail-bags,1.7142857142857142
major-general,1.7142857142857142
maladjusted,1.7142857142857142
manguier,1.7142857142857142
manifestationsedit,1.7142857142857142
matrixed,1.7142857142857142
mediolaterally,1.7142857142857142
memes,1.7142857142857142
microadenoma,1.7142857142857142
mid-adult,1.7142857142857142
military-funded,1.7142857142857142
misdiagnosing,1.7142857142857142
mislabelled,1.7142857142857142
moderately-long,1.7142857142857142
mof,1.7142857142857142
moisture-producing,1.7142857142857142
mope,1.7142857142857142
moped,1.7142857142857142
most-sought-after,1.7142857142857142
mouthfeel,1.7142857142857142
multi-decade,1.7142857142857142
multibarrier,1.7142857142857142
multicolour-striped,1.7142857142857142
multiple-threat,1.7142857142857142
mutantkinds,1.7142857142857142
naturopaths,1.7142857142857142
navale,1.7142857142857142
near-elimination,1.7142857142857142
near-zero,1.7142857142857142
necrotise,1.7142857142857142
neopentyl,1.7142857142857142
nestlenido,1.7142857142857142
network-connected,1.7142857142857142
neuro-oncologic,1.7142857142857142
neuropathologic,1.7142857142857142
neuroprotectant,1.7142857142857142
neurotypicals,1.7142857142857142
newly-regenerated,1.7142857142857142
nhshistory,1.7142857142857142
nine-day,1.7142857142857142
nine-pound,1.7142857142857142
non-agrobacterium,1.7142857142857142
non-androgenic,1.7142857142857142
non-bph,1.7142857142857142
non-depressed,1.7142857142857142
non-exertion,1.7142857142857142
non-gonadal,1.7142857142857142
non-hypoallergenic,1.7142857142857142
non-igm,1.7142857142857142
non-legally-binding,1.7142857142857142
non-liposomal,1.7142857142857142
non-plan,1.7142857142857142
non-powered,1.7142857142857142
non-recurrence,1.7142857142857142
non-seminomatous,1.7142857142857142
non-typable,1.7142857142857142
nonathletes,1.7142857142857142
noncardia,1.7142857142857142
nonfermentative,1.7142857142857142
noninfected,1.7142857142857142
nontransfected,1.7142857142857142
nook,1.7142857142857142
normed,1.7142857142857142
nosy,1.7142857142857142
numeracy,1.7142857142857142
obfuscate,1.7142857142857142
obligately,1.7142857142857142
offload,1.7142857142857142
often-fatal,1.7142857142857142
olivoasterospora,1.7142857142857142
oncobacteria,1.7142857142857142
one-stop-shops,1.7142857142857142
oppressiveness,1.7142857142857142
optionally,1.7142857142857142
oral-foecal,1.7142857142857142
orthopedist,1.7142857142857142
otherwise-safe,1.7142857142857142
otolaryngologist-head,1.7142857142857142
outlane,1.7142857142857142
over-active,1.7142857142857142
over-conceptualised,1.7142857142857142
over-protectiveness,1.7142857142857142
oversupply,1.7142857142857142
oxidizer,1.7142857142857142
p-deficient,1.7142857142857142
p-group,1.7142857142857142
p-value,1.7142857142857142
panzootic,1.7142857142857142
para-hydroxy,1.7142857142857142
particolor,1.7142857142857142
particularize,1.7142857142857142
patior,1.7142857142857142
paycheck,1.7142857142857142
peer-directed,1.7142857142857142
peginterferon,1.7142857142857142
pegloticase,1.7142857142857142
pegylated-interferon,1.7142857142857142
penicillin-allergic,1.7142857142857142
penicillin-treated,1.7142857142857142
peri-pancreatic,1.7142857142857142
periodontium,1.7142857142857142
peroxy,1.7142857142857142
pertussis-derived,1.7142857142857142
pessaire,1.7142857142857142
phenotyped,1.7142857142857142
photoacoustic,1.7142857142857142
photon-equivalent,1.7142857142857142
pneumatically,1.7142857142857142
pocketknife,1.7142857142857142
polio-paralysis,1.7142857142857142
politico,1.7142857142857142
polyembryomas,1.7142857142857142
polygamous,1.7142857142857142
polymer-based,1.7142857142857142
polyolefin,1.7142857142857142
polystachyon,1.7142857142857142
post-colonial,1.7142857142857142
post-degree,1.7142857142857142
post-dive,1.7142857142857142
postreceptor,1.7142857142857142
powered-up,1.7142857142857142
pre-formulated,1.7142857142857142
pre-internet,1.7142857142857142
pre-stored,1.7142857142857142
predominantely,1.7142857142857142
prepped,1.7142857142857142
presential,1.7142857142857142
procarcinogenic,1.7142857142857142
proctored,1.7142857142857142
promotants,1.7142857142857142
proved,1.7142857142857142
provincially,1.7142857142857142
pseudo-allergy,1.7142857142857142
pseudo-sciences,1.7142857142857142
pseudoasthma,1.7142857142857142
pseudosclerodermatous,1.7142857142857142
psychochronograph,1.7142857142857142
psychograft,1.7142857142857142
pure-oat,1.7142857142857142
pyridoquinazoline,1.7142857142857142
quantifiy,1.7142857142857142
quick-acting,1.7142857142857142
radical-scavenging,1.7142857142857142
radioablative,1.7142857142857142
raving,1.7142857142857142
re-admitted,1.7142857142857142
re-commissioned,1.7142857142857142
reaccepted,1.7142857142857142
reavulated,1.7142857142857142
recapitulation,1.7142857142857142
recategorised,1.7142857142857142
redefine,1.7142857142857142
redemptive,1.7142857142857142
referential,1.7142857142857142
refusing,1.7142857142857142
regions-of-interest,1.7142857142857142
rehabiliation,1.7142857142857142
reinsurer,1.7142857142857142
relict,1.7142857142857142
repellant,1.7142857142857142
resource-intensive,1.7142857142857142
revenue-generate,1.7142857142857142
revile,1.7142857142857142
rhabdomyoid,1.7142857142857142
rhinotillexis,1.7142857142857142
rindopepimut,1.7142857142857142
rotavirus-attributable,1.7142857142857142
rough-cut,1.7142857142857142
round-shaped,1.7142857142857142
run-in,1.7142857142857142
s+chchch,1.7142857142857142
salary-type,1.7142857142857142
sanofi,1.7142857142857142
savagery,1.7142857142857142
searing,1.7142857142857142
second-place,1.7142857142857142
secularize,1.7142857142857142
self-centeredness,1.7142857142857142
self-treat,1.7142857142857142
semi-conscious,1.7142857142857142
semi-quantitatively,1.7142857142857142
semi-skimmed,1.7142857142857142
semisolid,1.7142857142857142
served,1.7142857142857142
service-learning,1.7142857142857142
sex-steroid,1.7142857142857142
shapeshifts,1.7142857142857142
shell-shock,1.7142857142857142
shiga-like,1.7142857142857142
shipmate,1.7142857142857142
short-stay,1.7142857142857142
shut-off,1.7142857142857142
single-carbon-transfer,1.7142857142857142
skink,1.7142857142857142
sleaze,1.7142857142857142
sleeze-ball,1.7142857142857142
small-business,1.7142857142857142
solo-outro,1.7142857142857142
space-themed,1.7142857142857142
spar,1.7142857142857142
special-purpose,1.7142857142857142
spreadsheet,1.7142857142857142
sq,1.7142857142857142
staid,1.7142857142857142
state-mandate,1.7142857142857142
state-to-state,1.7142857142857142
stone-headed,1.7142857142857142
stoneground,1.7142857142857142
stressedit,1.7142857142857142
stripedit,1.7142857142857142
sub-routines,1.7142857142857142
subcategorized,1.7142857142857142
subcultural,1.7142857142857142
substituted,1.7142857142857142
sunblock,1.7142857142857142
super-cold,1.7142857142857142
super-family,1.7142857142857142
supratentorially,1.7142857142857142
swagger,1.7142857142857142
synergohymenotropic,1.7142857142857142
tamiflu,1.7142857142857142
tannoy,1.7142857142857142
teardown,1.7142857142857142
ten-gram,1.7142857142857142
thin-legged,1.7142857142857142
third-class,1.7142857142857142
three-pack,1.7142857142857142
thrill-seeker,1.7142857142857142
thromboplastin,1.7142857142857142
time-released,1.7142857142857142
time-stranded,1.7142857142857142
timescales,1.7142857142857142
tolerance-gastrointestinal,1.7142857142857142
tolerogen,1.7142857142857142
trans-fats,1.7142857142857142
transcription-polymerase,1.7142857142857142
transmissable,1.7142857142857142
travel-related,1.7142857142857142
tribespeople,1.7142857142857142
trimethylbicyclonitramineoheptane,1.7142857142857142
trimethylpsoralen,1.7142857142857142
trivially,1.7142857142857142
tumor-genicity,1.7142857142857142
tumor-nodes-metastasis,1.7142857142857142
tumor-selective,1.7142857142857142
tune-composing,1.7142857142857142
twenty-odd,1.7142857142857142
twirl,1.7142857142857142
two-taste-treats-in-one,1.7142857142857142
two-thousand,1.7142857142857142
ultra-sensitive,1.7142857142857142
umoncton,1.7142857142857142
unambitious,1.7142857142857142
unapprovable,1.7142857142857142
unary,1.7142857142857142
uncleaned,1.7142857142857142
undefinitive,1.7142857142857142
under-manned,1.7142857142857142
underpad,1.7142857142857142
underprovided,1.7142857142857142
underutilize,1.7142857142857142
underwhelm,1.7142857142857142
unencumbered,1.7142857142857142
unengaging,1.7142857142857142
unenriched,1.7142857142857142
uneventfully,1.7142857142857142
unguarded,1.7142857142857142
university-affiliated,1.7142857142857142
unmarked,1.7142857142857142
unnamed-on-screen,1.7142857142857142
unreliably,1.7142857142857142
unsurprisingly,1.7142857142857142
untalented,1.7142857142857142
user-directed,1.7142857142857142
uta,1.7142857142857142
vaccinia-based,1.7142857142857142
varsity,1.7142857142857142
vegan-vegetarian,1.7142857142857142
vendetta,1.7142857142857142
veneer,1.7142857142857142
venom-based,1.7142857142857142
ventrum,1.7142857142857142
vice-versa,1.7142857142857142
vigabatrin,1.7142857142857142
virility,1.7142857142857142
virus-associated,1.7142857142857142
virus-coding,1.7142857142857142
warfarin-like,1.7142857142857142
webzine,1.7142857142857142
weight-lifting,1.7142857142857142
weight-reduction,1.7142857142857142
weightless,1.7142857142857142
well-accepted,1.7142857142857142
west-south-west,1.7142857142857142
whole-plant,1.7142857142857142
whqlibdoc,1.7142857142857142
win-win,1.7142857142857142
woman-centered,1.7142857142857142
won,1.7142857142857142
word-by-word,1.7142857142857142
work-place,1.7142857142857142
workspaces,1.7142857142857142
wryly,1.7142857142857142
yeast-extract,1.7142857142857142
yellow-cut,1.7142857142857142
yellow-grey-brown,1.7142857142857142
zdervices,1.7142857142857142
ˈproʊmaɪt,1.7142857142857142
γ-carotene,1.7142857142857142
ὑυγιεινός,1.7142857142857142
†milton,1.7142857142857142
″mental,1.7142857142857142
クレープ王女,1.7142857142857142
シオノギ,1.7142857142857142
ジーク王子,1.7142857142857142
スマイルパクト,1.7142857142857142
トリプルダンスハニーバトン,1.7142857142857142
ナマケルダ,1.7142857142857142
ミユキ,1.7142857142857142
モードエレガント,1.7142857142857142
遠藤仁郎,1.7142857142857142
anti-nicotine,1.712719298245614
self-diagnosed,1.712037037037037
benne,1.7115384615384615
platinum-selling,1.7115384615384615
lower-profile,1.7109375
standup,1.7109375
air-monitoring,1.7083333333333333
algaecidal,1.7083333333333333
animal-sourced,1.7083333333333333
anti-h,1.7083333333333333
aqeduct,1.7083333333333333
atheism,1.7083333333333333
barkada,1.7083333333333333
beta-glucosidase,1.7083333333333333
beta-tocopherol,1.7083333333333333
binomial,1.7083333333333333
biter,1.7083333333333333
blastomycosis,1.7083333333333333
bumblefoot,1.7083333333333333
caffeic,1.7083333333333333
